"username"	"date"	"retweets"	"favorites"	"text"	"geo"	"mentions"	"hashtags"	"id"	"permalink"
"crazyrals"	"2016-12-23 14:32"	0	0	"If it's too early to judge impact, then wasn't it too early to heave praises on PM for #DeMonetisation move??? Double speak by Pai :) https://twitter.com/TVMohandasPai/status/811918540726931456 …"	""	""	"#DeMonetisation"	"812221731414937601"	"https://twitter.com/crazyrals/status/812221731414937601"
"ChandaDebabrata"	"2016-12-23 12:38"	1	0	"Situation not turning out good for #AmirKhan even after supporting PM's #demonetisation bhakts still , campaigning against #Dangal :)"	""	""	"#AmirKhan #demonetisation #Dangal"	"812193244087889920"	"https://twitter.com/ChandaDebabrata/status/812193244087889920"
"UttarandhraNow"	"2016-12-23 11:20"	0	0	"Spent sleepless night after #DeMonetisation says @ncbn :)pic.twitter.com/0oqgdC7KYV"	""	"@ncbn"	"#DeMonetisation"	"812173534520717312"	"https://twitter.com/UttarandhraNow/status/812173534520717312"
"sureshkumar87"	"2016-12-23 10:43"	0	0	"#DeMonetisation - Behind the scenes. :D https://twitter.com/TheUnRealTimes/status/812126687215251461 …"	""	""	"#DeMonetisation"	"812164301272121344"	"https://twitter.com/sureshkumar87/status/812164301272121344"
"ravinathd"	"2016-12-23 09:12"	0	1	"This calendar is a game changer. Surgical strike on everyone's eyes :p #demonetization https://twitter.com/MIB_India/status/811813728349876225 …"	""	""	"#demonetization"	"812141303156928512"	"https://twitter.com/ravinathd/status/812141303156928512"
"TheSwamy"	"2016-12-23 08:42"	1	0	"@valwagoner Step-function changes going on in #India post #demonetization - people earning $200/mo spending 30% digitally in month 1 :)"	""	"@valwagoner"	"#India #demonetization"	"812133653140500481"	"https://twitter.com/TheSwamy/status/812133653140500481"
"shantiisonline"	"2016-12-23 05:41"	0	0	":D #SantaClaus #Santa #Modi #Demonitization #Money #AtulKhatri #NarendraModi #DhanKiBaat #DeMonetisation pic.twitter.com/jfdMBNOH6O"	""	""	"#SantaClaus #Santa #Modi #Demonitization #Money #AtulKhatri #NarendraModi #DhanKiBaat #DeMonetisation"	"812088258968555520"	"https://twitter.com/shantiisonline/status/812088258968555520"
"Vande_Mataram"	"2016-12-25 01:28"	2	3	"This is why we #Bhakts say #56InchROCKS :) #NaMoNamah Pune Metro Project #VikasPurush #PMModiInPune #DeMonetisation #पप्पू_पागल_हैpic.twitter.com/JvIPi5zpn6"	""	""	"#Bhakts #56InchROCKS #NaMoNamah #VikasPurush #PMModiInPune #DeMonetisation #"	"812749372026945536"	"https://twitter.com/Vande_Mataram/status/812749372026945536"
"Vande_Mataram"	"2016-12-25 01:04"	0	1	"Yo Corrupt... you have been warned! :) #NaMoNamah Pune Metro Project #VikasPurush #PMModiInPune #DeMonetisation #पप्पू_पागल_हैpic.twitter.com/xsBYfLiNh0"	""	""	"#NaMoNamah #VikasPurush #PMModiInPune #DeMonetisation #"	"812743199227834369"	"https://twitter.com/Vande_Mataram/status/812743199227834369"
"MastaniKantabai"	"2016-12-25 00:43"	0	0	"Actions of #CurrentPM arent very sober :P <Sigh> #DeMonetisation @IndiaSpeaksPR @coolfunnytshirt"	""	"@IndiaSpeaksPR @coolfunnytshirt"	"#CurrentPM #DeMonetisation"	"812737938291302400"	"https://twitter.com/MastaniKantabai/status/812737938291302400"
"Sounika007"	"2016-12-25 00:22"	0	0	"The coundown begins #demonetisation :P"	""	""	"#demonetisation"	"812732693804818432"	"https://twitter.com/Sounika007/status/812732693804818432"
"krisant007"	"2016-12-24 23:17"	0	0	"#demonetization hatsoff to the officials involved in cracking this operation :) Nation is proud of you :) https://twitter.com/EconomicTimes/status/812711947695030273 …"	""	""	"#demonetization"	"812716386384429056"	"https://twitter.com/krisant007/status/812716386384429056"
"dr_rajpurohit"	"2016-12-24 23:12"	1	0	"@bsindia But Modi Ji & company says that #demonetisation was 'top secret' and that even FM Jaitely was not aware! :) https://twitter.com/bsindia/status/812526868830138368 …"	""	"@bsindia"	"#demonetisation"	"812715039589220352"	"https://twitter.com/dr_rajpurohit/status/812715039589220352"
"SMB06"	"2016-12-24 23:08"	0	1	"#MerryChristmas, India style :) #DeMonetisation https://twitter.com/vasudevan_k/status/812710580083519488 …"	""	""	"#MerryChristmas #DeMonetisation"	"812714149239197696"	"https://twitter.com/SMB06/status/812714149239197696"
"shuvankr"	"2016-12-24 19:55"	0	0	"Thanks to #DeMonetisation Many Former @narendramodi Bhakts are singing this song :)https://youtu.be/E8gmARGvPlI "	""	"@narendramodi"	"#DeMonetisation"	"812665555505192960"	"https://twitter.com/shuvankr/status/812665555505192960"
"Isudipto_b"	"2016-12-24 18:58"	0	1	"Aakhri Baat Public hi bolte hai, bhakts nehi. #Oscar_should_get_Dangal :P #DeMonetisation tumhari aisi ki taisi.. All hail to @aamir_khanhttps://twitter.com/Bollyhungama/status/812199297521360897 …"	""	"@aamir_khanhttps"	"#Oscar_should_get_Dangal #DeMonetisation"	"812651118375206912"	"https://twitter.com/Isudipto_b/status/812651118375206912"
"ranga_swamy"	"2016-12-24 18:46"	4	3	"Don't know if #DeMonetisation has destroyed counterfeiting,black money& terrorism. But it has shown real face of Indian banking system :) https://twitter.com/inquestioner/status/812213597224849409 …"	""	""	"#DeMonetisation"	"812648176763027458"	"https://twitter.com/ranga_swamy/status/812648176763027458"
"chaitanya_hk"	"2016-12-24 17:56"	1	0	"#DeMonetisation se Kisi ka bhala ho na ho..News Channels ka year end jabardast bana Diya.. News k liye kahi Jana hi nahi pad raha.. :)"	""	""	"#DeMonetisation"	"812635439613898753"	"https://twitter.com/chaitanya_hk/status/812635439613898753"
"sougatab"	"2016-12-24 17:51"	0	0	"Some of them might just be true one day :) #demonetisation https://twitter.com/fakingnews/status/812613652893220864 …"	""	""	"#demonetisation"	"812634199756836865"	"https://twitter.com/sougatab/status/812634199756836865"
"dewcool2"	"2016-12-24 14:35"	0	1	"@ModyUniversity #ChirstmasGiftGoesTo To my mom as due to #Demonetization she faces a lot of problems Mobile wallet ease her shopping :)"	""	"@ModyUniversity"	"#ChirstmasGiftGoesTo #Demonetization"	"812584928218972160"	"https://twitter.com/dewcool2/status/812584928218972160"
"kquester"	"2016-12-24 13:35"	1	1	"Effect of #demonetisation !! #Vendors on the roadside #street going #cashless :-) e-wallet… https://www.instagram.com/p/BOZHiKGBWWA/ "	""	""	"#demonetisation #Vendors #street #cashless"	"812569802015285248"	"https://twitter.com/kquester/status/812569802015285248"
"NazirQureshi"	"2016-12-24 13:28"	3	7	"Our PM Fighting #Corruption :) #DeMonetisation #DeMonetisationDisaster @Maddy_Saheb @Sahil_357 @naam_pk @OfficeOfArjunpic.twitter.com/EUimXbbNmO"	""	"@Maddy_Saheb @Sahil_357 @naam_pk @OfficeOfArjunpic"	"#Corruption #DeMonetisation #DeMonetisationDisaster"	"812568160553631744"	"https://twitter.com/NazirQureshi/status/812568160553631744"
"riswanris2009"	"2016-12-24 13:24"	0	0	"I'm waiting #December 28 #Modi #DeMonetisation :) but #nochange all ppls waiting in bank entrance for taking own money"	""	""	"#December #Modi #DeMonetisation #nochange"	"812567188376788992"	"https://twitter.com/riswanris2009/status/812567188376788992"
"deva0203"	"2016-12-24 11:45"	0	0	"Makes a lot of sense to me.. we have witnessed this change in past. Indians indeed are most adaptable :) effect of #DeMonetisation ? https://twitter.com/rupasubramanya/status/812506188415832064 …"	""	""	"#DeMonetisation"	"812542152995573760"	"https://twitter.com/deva0203/status/812542152995573760"
"gyaanisays"	"2016-12-24 07:38"	0	0	"Axis Bank should introduce 'KYE' instead of 'KYC' norms. KYE= Know your Employee. :D :D #DeMonetisation #AxisBank"	""	""	"#DeMonetisation #AxisBank"	"812479945998004224"	"https://twitter.com/gyaanisays/status/812479945998004224"
"BansodSada"	"2016-12-24 06:04"	0	0	"@yashukanpur @MrsGandhi यदि @aamir_khan #DeMonetisation का विरोध करते, तो क्या #दंगल सुपरहिट होती? :)"	""	"@yashukanpur @MrsGandhi @aamir_khan"	"#DeMonetisation #"	"812456400408281088"	"https://twitter.com/BansodSada/status/812456400408281088"
"vivfranci2302"	"2016-12-25 22:55"	0	0	"@narendramodi I support your stance on e-payments and #DeMonetisation . Thank you :)"	""	"@narendramodi"	"#DeMonetisation"	"813073233595469824"	"https://twitter.com/vivfranci2302/status/813073233595469824"
"Jaw_Knock"	"2016-12-25 21:20"	1	1	"Epic effect of #DeMonetisation #santaclaus in ATM line!! :)pic.twitter.com/lyYHvp3iLH"	""	""	"#DeMonetisation #santaclaus"	"813049218285768704"	"https://twitter.com/Jaw_Knock/status/813049218285768704"
"pchoudhary64"	"2016-12-25 18:09"	0	2	"मैं समझ सकता हूँ। मुझ पीड़ा हो रही है आप विदेश भ्रमण नहीं कर पा रहे हो और #DeMonetisation के कारण आपको भी कैश की कमी हो गई है :p https://twitter.com/PMOIndia/status/812897769702576128 …"	""	""	"#DeMonetisation"	"813001124819177473"	"https://twitter.com/pchoudhary64/status/813001124819177473"
"naveenraj_m"	"2016-12-25 16:53"	0	1	"@ashishwheelster @EAFIFAMOBILE sahi bath , u can get a whole lot of stuff in 6.5k Rs.That too in #DeMonetisation here ,every Rs important :)"	""	"@ashishwheelster @EAFIFAMOBILE"	"#DeMonetisation"	"812982019575705600"	"https://twitter.com/naveenraj_m/status/812982019575705600"
"Pallav01"	"2016-12-25 16:34"	1	1	"Merry Xmas from our desi santa! #DeMonetisation #cashless #xmas ! Santa please give me cash , no presents please :)pic.twitter.com/M0fCE8PcZT"	""	""	"#DeMonetisation #cashless #xmas"	"812977276669161477"	"https://twitter.com/Pallav01/status/812977276669161477"
"phanishankar"	"2016-12-25 16:20"	0	0	"@singh_dr #DeMonetisation effect :D"	""	"@singh_dr"	"#DeMonetisation"	"812973873859858432"	"https://twitter.com/phanishankar/status/812973873859858432"
"chaat_pakodi"	"2016-12-25 16:18"	0	0	"Meanwhile #santaclaus in #India :D #DeMonetisation #merrychristmaspic.twitter.com/HTTuwk6Goo"	""	""	"#santaclaus #India #DeMonetisation #merrychristmaspic"	"812973396329775104"	"https://twitter.com/chaat_pakodi/status/812973396329775104"
"sachdeva_pankaj"	"2016-12-25 14:43"	0	1	"#Demonetisation problems. Dulhe ki saali version :D pic.twitter.com/lNDovffYXA"	""	""	"#Demonetisation"	"812949460997148672"	"https://twitter.com/sachdeva_pankaj/status/812949460997148672"
"augustfun"	"2016-12-25 14:35"	0	0	"Hot single ATM's in your area but no money :) #Demonetisation"	""	""	"#Demonetisation"	"812947369826230273"	"https://twitter.com/augustfun/status/812947369826230273"
"LoojhCannon"	"2016-12-25 13:43"	0	0	"#Demonetisation.. An exercise in futility? p.s: I actually did all the math myself. :D :P http://www.sakaaltimes.com/NewsDetails.aspx?NewsId=5207443320053007777&SectionId=4861338933482912746&SectionName=Blog&NewsTitle=Reading%20between%20the%20lines%20in%20the%20times%20of%20demonetisation …pic.twitter.com/wEgIRUer1m"	""	""	"#Demonetisation"	"812934381132054529"	"https://twitter.com/LoojhCannon/status/812934381132054529"
"FeetApartHealth"	"2016-12-25 12:19"	1	3	"We wish you a Merry Christmas! :) #MerryChristmasEveryone #SeasonsGreetings #DeMonetisation #LiveLaughLovepic.twitter.com/ZfeKOZ0TeE"	""	""	"#MerryChristmasEveryone #SeasonsGreetings #DeMonetisation #LiveLaughLovepic"	"812913102857629696"	"https://twitter.com/FeetApartHealth/status/812913102857629696"
"_NAN_DINI"	"2016-12-25 11:15"	1	8	"If I was his mother, for his sake, I would send him off on a long holiday, hide him from the world :-) #DeMonetisation #Nagasaki #Hiroshima"	""	""	"#DeMonetisation #Nagasaki #Hiroshima"	"812896907655659520"	"https://twitter.com/_NAN_DINI/status/812896907655659520"
"gorasambli"	"2016-12-27 00:34"	0	0	"One of the biggest casualty of #DeMonetisation is death of words like Khokha and Peti. :-) Jan dhan"	""	""	"#DeMonetisation"	"813460523966570496"	"https://twitter.com/gorasambli/status/813460523966570496"
"PSKdVic"	"2016-12-26 23:03"	0	0	"#DeMonetisation ...not a big problem...100 ka hi to use hota hai :P #MiddleClassIssues"	""	""	"#DeMonetisation #MiddleClassIssues"	"813437560944922624"	"https://twitter.com/PSKdVic/status/813437560944922624"
"shahriyarali"	"2016-12-26 21:25"	0	0	"To all my followers who praise #DeMonetisation, you guys are fools! :)"	""	""	"#DeMonetisation"	"813412992662564864"	"https://twitter.com/shahriyarali/status/813412992662564864"
"4change_sayi"	"2016-12-26 20:13"	0	0	"@msisodia Sir, It will take years RaGa 2 read full. 2day only he realized that #demonetisation corns will long last after 30 December :) https://twitter.com/msisodia/status/813361223391531011 …"	""	"@msisodia"	"#demonetisation"	"813394786333798400"	"https://twitter.com/4change_sayi/status/813394786333798400"
"rohitvishwakarm"	"2016-12-26 19:21"	0	1	"#NoteBandi at its best :) .... #digitalpayments #DeMonetisation #swachhbharat #SwachhBharatAbhiyanpic.twitter.com/8IP4ZMMEiv"	""	""	"#NoteBandi #digitalpayments #DeMonetisation #swachhbharat #SwachhBharatAbhiyanpic"	"813381614617108480"	"https://twitter.com/rohitvishwakarm/status/813381614617108480"
"balamy"	"2016-12-26 18:21"	0	1	"@iAnkurSingh obit Rs200? #Demonetisation has its effect. :)"	""	"@iAnkurSingh"	"#Demonetisation"	"813366523473567744"	"https://twitter.com/balamy/status/813366523473567744"
"lets_be_humane"	"2016-12-26 16:29"	1	1	"Hahaha! A spoof on #demonetisation and his highness the PM along with 30 cows as Chorus. :D https://twitter.com/waz_tweets/status/807221939894972416 …"	""	""	"#demonetisation"	"813338455379886081"	"https://twitter.com/lets_be_humane/status/813338455379886081"
"My_StuC"	"2016-12-26 15:39"	0	0	"#Demonetisation #effects on #Christmas #celebrations :)pic.twitter.com/fRPVYxWOzm"	""	""	"#Demonetisation #effects #Christmas #celebrations"	"813325943947149313"	"https://twitter.com/My_StuC/status/813325943947149313"
"VivekKarwa"	"2016-12-26 15:32"	2	2	"#HeardOnStreet: #Dangal hits 100 Crs in three days... People had no money due to #DeMonetisation, else it could have hit 200 Crs :P"	""	""	"#HeardOnStreet #Dangal #DeMonetisation"	"813324108092080128"	"https://twitter.com/VivekKarwa/status/813324108092080128"
"abhinavvaid"	"2016-12-26 14:15"	0	0	"My 7 years old nephew on seeing queue for camel ride yeh to ATM jaisi line hai ~ this looks like an ATM queue!! :) #DeMonetisation"	""	""	"#DeMonetisation"	"813304810703298561"	"https://twitter.com/abhinavvaid/status/813304810703298561"
"Nikstrade"	"2016-12-26 13:46"	0	2	"Post #DeMonetisation Buzz was Banks big beneficiary thats why closed Now 177-148 & 157-123 worth 25% buyback ,,:)) https://twitter.com/Nikstrade/status/799485811402141697 …"	""	""	"#DeMonetisation"	"813297505207099393"	"https://twitter.com/Nikstrade/status/813297505207099393"
"ravinathd"	"2016-12-26 12:36"	0	0	"And I thought 'soldiers are dying' is the answer from the troll army for any questions put to the govt :p #demonetization https://twitter.com/drnarendranET/status/813276117641678848 …"	""	""	"#demonetization"	"813279807991640064"	"https://twitter.com/ravinathd/status/813279807991640064"
"siddarthpaim"	"2016-12-26 11:00"	1	1	"I made 99% of transaction post #demonetization only in digital form ...hope to be one of Lucky Grahak of #Digidhan :-)https://twitter.com/NITIAayog/status/813255053058285568 …"	""	""	"#demonetization #Digidhan"	"813255521339740160"	"https://twitter.com/siddarthpaim/status/813255521339740160"
"DH2078"	"2016-12-28 03:00"	0	2	"Got my weekly 24 thousands from an old account... In and out of bank in 1 min 40 seconds :).#DeMonetisation"	""	""	"#DeMonetisation"	"813859564860936195"	"https://twitter.com/DH2078/status/813859564860936195"
"ranashu"	"2016-12-28 00:55"	0	0	"Means without #DeMonetisation tax base could not have been expanded? Trying to justify thru 1000 Ways :)) https://twitter.com/kiranks/status/813773216585895936 …"	""	""	"#DeMonetisation"	"813828136869597184"	"https://twitter.com/ranashu/status/813828136869597184"
"SandipGhose"	"2016-12-27 23:01"	9	7	".@tragicosmicomic @ProsaicView Do read this then - to see which way the wind blows ::)) http://www.abplive.in/blog/after-demonetisation-will-it-be-lower-taxes … @amitabhk87 #DeMonetisation"	""	"@tragicosmicomic @ProsaicView @amitabhk87"	"#DeMonetisation"	"813799359691112448"	"https://twitter.com/SandipGhose/status/813799359691112448"
"RajaJanardhan"	"2016-12-27 22:41"	0	0	"Did u see this well made music video on #DeMonetisation ? Pls do watch the end without fail. :-)) #Tamil https://youtu.be/Jmp1nnRvxi0  @PMOIndia"	""	"@PMOIndia"	"#DeMonetisation #Tamil"	"813794333388218369"	"https://twitter.com/RajaJanardhan/status/813794333388218369"
"ganeshmantra"	"2016-12-27 21:39"	0	0	"Shit.!!! Steve Forbes is very Biased...#Demonetization :D http://fb.me/8kCaCqHMC "	""	""	"#Demonetization"	"813778900547354624"	"https://twitter.com/ganeshmantra/status/813778900547354624"
"rockymans"	"2016-12-27 21:15"	0	0	"The most disturbed nd perplexed politician after #DeMonetisation is @MamataOfficial ..Wonder Why ?! :D"	""	"@MamataOfficial"	"#DeMonetisation"	"813772772983746560"	"https://twitter.com/rockymans/status/813772772983746560"
"vaiju7"	"2016-12-27 18:45"	0	1	"@narendramodi wants us to go cashless, @sanjaysub wants us to go moneyless :) a repeat of super #demonetisation sang"	""	"@narendramodi @sanjaysub"	"#demonetisation"	"813735082750001152"	"https://twitter.com/vaiju7/status/813735082750001152"
"gauravdedhia2"	"2016-12-27 17:27"	0	0	"In case you are wondering why your #Christmas gift has not arrived yet. #India #DeMonetisation #lol #santaclaus at #ATM :-)pic.twitter.com/4tXa33hcop"	""	""	"#Christmas #India #DeMonetisation #lol #santaclaus #ATM"	"813715393869017088"	"https://twitter.com/gauravdedhia2/status/813715393869017088"
"murhari"	"2016-12-27 16:54"	0	0	"Must read take on #DeMonetisation. Warning: Contains myth busting math :) https://twitter.com/Mint_Opinion/status/813638977924177920 …"	""	""	"#DeMonetisation"	"813707202305331200"	"https://twitter.com/murhari/status/813707202305331200"
"nbrengaraju"	"2016-12-27 16:39"	1	1	"@timesofindia More @INCIndia @AITCofficial & other opp parties come2gather on #DeMonetisation #Share #Markets get a boost :)"	""	"@timesofindia @INCIndia @AITCofficial"	"#DeMonetisation #Share #Markets"	"813703297345257472"	"https://twitter.com/nbrengaraju/status/813703297345257472"
"koLifayaz"	"2016-12-27 16:18"	0	1	"Thank you Amir Khan (actor) for proving that all ill-effects of #demonetization are over :) (Y)"	""	""	"#demonetization"	"813698113366097921"	"https://twitter.com/koLifayaz/status/813698113366097921"
"rajeshkalra"	"2016-12-27 16:06"	0	0	".@MamataOfficial says Parl. shd've been taken into confidence before announcing #DeMonetisation :)"	""	"@MamataOfficial"	"#DeMonetisation"	"813695024965689344"	"https://twitter.com/rajeshkalra/status/813695024965689344"
"sanketbmehta"	"2016-12-27 15:51"	0	0	"If I had a Jan Dhan account with ₹99,99,99,394 in it, I'd wonder where the rest 606 went. But yes,Santa exists! :) #DeMonetisation"	""	""	"#DeMonetisation"	"813691339128729600"	"https://twitter.com/sanketbmehta/status/813691339128729600"
"openspacesindia"	"2016-12-27 12:52"	0	0	"2016 had #brexit #TRUMP #Rio2016 #DeMonetisation hope 2017 brings more #joy #happysurprizes #love #PeaceOnEarth #prosperity for everyone :)"	""	""	"#brexit #TRUMP #Rio2016 #DeMonetisation #joy #happysurprizes #love #PeaceOnEarth #prosperity"	"813646104285749248"	"https://twitter.com/openspacesindia/status/813646104285749248"
"D_jets"	"2016-12-27 11:58"	1	2	"Fifth meeting of the western region council has commenced @FollowCII Effect of #DeMonetisation is of course the first discussion :) pic.twitter.com/fRywf6MtO7"	""	"@FollowCII"	"#DeMonetisation"	"813632630038077440"	"https://twitter.com/D_jets/status/813632630038077440"
"NallasivamT"	"2016-12-27 11:29"	0	0	"another one for #demonetisation #valarchilapangedukuradhu :P P.S. no subtitles :|http://fb.me/8hubMb2JE "	""	""	"#demonetisation #valarchilapangedukuradhu"	"813625300731002880"	"https://twitter.com/NallasivamT/status/813625300731002880"
"Ethirajans"	"2016-12-27 10:19"	0	3	"Despite being millionaires, many i know in Delhi starved for food on 9th Nov, a day after #DeMonetisation was announced. - PC :)))))))))"	""	""	"#DeMonetisation"	"813607786139373568"	"https://twitter.com/Ethirajans/status/813607786139373568"
"mohdshafikp"	"2016-12-28 23:44"	0	0	"#Demonetisation :) :) 'I promise to pay the bearer' will be changed to ' 'I promise to imprison the bearer for... http://fb.me/1EZhLKJDi "	""	""	"#Demonetisation"	"814172679649497092"	"https://twitter.com/mohdshafikp/status/814172679649497092"
"DenNehaS"	"2016-12-28 22:04"	0	0	"Hope people who hv purchased Cars worth morethan 50lakhs aftr 8nov will not complain abt implementation n strategy of #DeMonetisation now :D"	""	""	"#DeMonetisation"	"814147506506375168"	"https://twitter.com/DenNehaS/status/814147506506375168"
"TheTrueBhartiya"	"2016-12-28 22:00"	0	0	"@RBI @timesofindia After #DeMonetisation, now RBI's new #Deputy #Governor goes Viral :P Congrats, Viral Acharya, new Deputy Governor of #RBIpic.twitter.com/mVKTlPYQjF"	""	"@RBI @timesofindia"	"#DeMonetisation #Deputy #Governor #RBIpic"	"814146625425772544"	"https://twitter.com/TheTrueBhartiya/status/814146625425772544"
"raaisaab"	"2016-12-28 21:09"	0	1	"@RT_com Now-a-days everybody appears to be inspired by #DeMonetisation :)"	""	"@RT_com"	"#DeMonetisation"	"814133747645706240"	"https://twitter.com/raaisaab/status/814133747645706240"
"abhikumar90"	"2016-12-28 21:08"	0	2	"#DeMonetisation First time I am seeing there is no people standing outside ATM despite of having money :) seems like achhe din :)"	""	""	"#DeMonetisation"	"814133547715788800"	"https://twitter.com/abhikumar90/status/814133547715788800"
"DrShobha"	"2016-12-28 20:44"	0	1	"Today's episode of #TMKOC on @sabtv on #DeMonetisation :))"	""	"@sabtv"	"#TMKOC #DeMonetisation"	"814127405761576960"	"https://twitter.com/DrShobha/status/814127405761576960"
"KrantiAgrawal"	"2016-12-28 19:42"	0	0	"My car ran out of fuel just now. It's because of Modiji and #DeMonetisation I hate you :p"	""	""	"#DeMonetisation"	"814111721942085632"	"https://twitter.com/KrantiAgrawal/status/814111721942085632"
"n44r4dmuni"	"2016-12-28 17:09"	0	0	"@indianexpress based on the money that came back in post #demonetisation, maybe @mvenkaiahnaidu should be admitting that :)"	""	"@indianexpress @mvenkaiahnaidu"	"#demonetisation"	"814073210664841217"	"https://twitter.com/n44r4dmuni/status/814073210664841217"
"actindia"	"2016-12-28 16:44"	0	0	"Summary Capital punishment ? :-) #Ordinance on demonetisation, to penalise men holding old notes. #DeMonetisation http://ln.is/mZ8hE "	""	""	"#Ordinance #DeMonetisation"	"814066924372037632"	"https://twitter.com/actindia/status/814066924372037632"
"DhananjaySpeaks"	"2016-12-28 15:49"	0	0	"@Babu_Bhaiyaa #DeMonetisation issue. :) They are tired of counting money now."	""	"@Babu_Bhaiyaa"	"#DeMonetisation"	"814053176802349056"	"https://twitter.com/DhananjaySpeaks/status/814053176802349056"
"kunal1607"	"2016-12-28 15:29"	0	0	"@RealHistoryPic IT dept. raids and found 72 @AamAadmiParty + @ndtv persons in pune. -) :-) #DeMonetisation https://twitter.com/HTMumbai/status/814045334116581376 …"	""	"@RealHistoryPic @AamAadmiParty @ndtv"	"#DeMonetisation"	"814048223643910145"	"https://twitter.com/kunal1607/status/814048223643910145"
"vijaylx"	"2016-12-28 14:10"	0	0	"Hope things would be good :) #DeMonetisation #effecthttps://twitter.com/kppvijay/status/813791867414278144 …"	""	""	"#DeMonetisation #effecthttps"	"814028182764589056"	"https://twitter.com/vijaylx/status/814028182764589056"
"dattaniharsh"	"2016-12-28 14:06"	0	0	"#Demonetization :P http://fb.me/13dbA9yRL "	""	""	"#Demonetization"	"814027210889818112"	"https://twitter.com/dattaniharsh/status/814027210889818112"
"dineshkupadhyay"	"2016-12-28 13:12"	0	1	"@OfficeOfRG साथ ही ट्विंकल - ट्विंकल भी ट्विट करिये सारा देश जानना चाहता है की आपको याद है कि नहीं :) #DeMonetisation @sambitswaraj"	""	"@OfficeOfRG @sambitswaraj"	"#DeMonetisation"	"814013574817415169"	"https://twitter.com/dineshkupadhyay/status/814013574817415169"
"gauravbir786"	"2016-12-28 11:04"	0	0	"@AnupamPkher Sir, is this related to #DeMonetisation :) @ajaymaken @INCIndia @OfficeOfRG"	""	"@AnupamPkher @ajaymaken @INCIndia @OfficeOfRG"	"#DeMonetisation"	"813981459287445504"	"https://twitter.com/gauravbir786/status/813981459287445504"
"NomaniSafi"	"2016-12-28 10:30"	0	0	"Pink is the new black :P #demonetization"	""	""	"#demonetization"	"813972884246786048"	"https://twitter.com/NomaniSafi/status/813972884246786048"
"Nikstrade"	"2016-12-28 10:29"	5	3	"#demonetization effect Baby Investors turned into Day Traders/ Index traders Reason Uncertanity FEAR +Low Capital ,,:),"	""	""	"#demonetization"	"813972722111823872"	"https://twitter.com/Nikstrade/status/813972722111823872"
"nileshdchavan"	"2016-12-29 23:56"	0	0	"बहुत ही अकलमंद :D #MoneyLaunderers #Demonetization http://fb.me/5dpjq7yZh "	""	""	"#MoneyLaunderers #Demonetization"	"814537972762771456"	"https://twitter.com/nileshdchavan/status/814537972762771456"
"betki"	"2016-12-29 23:37"	0	0	"Must be Modi's conspiracy to show #DeMonetisation is a success :P https://twitter.com/nanditathhakur/status/814532339325751296 …"	""	""	"#DeMonetisation"	"814533266262740996"	"https://twitter.com/betki/status/814533266262740996"
"ambik4ever"	"2016-12-29 22:55"	2	2	"MONEY MAKES MAN MAD. :) #DeMonetisation"	""	""	"#DeMonetisation"	"814522724362006528"	"https://twitter.com/ambik4ever/status/814522724362006528"
"kat__denn"	"2016-12-29 22:35"	0	0	"Me and my resolution for 2017..:P #PartyTohBantiHai #Sherlockreturns #NamoBestPMOfIndia hope #DeMonetisation helps pic.twitter.com/MOLkzidzo8"	""	""	"#PartyTohBantiHai #Sherlockreturns #NamoBestPMOfIndia #DeMonetisation"	"814517803126374401"	"https://twitter.com/kat__denn/status/814517803126374401"
"sidjaiswal"	"2016-12-29 21:31"	0	1	"Chacha-Bhatija are back in news !! Life seems to be coming back on track after #demonetization. :-)"	""	""	"#demonetization"	"814501647334408196"	"https://twitter.com/sidjaiswal/status/814501647334408196"
"Iamshiyad"	"2016-12-29 21:24"	0	3	"@bharat_builder if this is the best defense @PawanDurani has, #DeMonetisation has filed miserably :)"	""	"@bharat_builder @PawanDurani"	"#DeMonetisation"	"814499849974333440"	"https://twitter.com/Iamshiyad/status/814499849974333440"
"shivendushekhar"	"2016-12-29 21:04"	1	1	"Sharp decline in PM's popularity frm 99% as reported in his poll after #demonetization to 57% in @chetan_bhagat poll with same voters. :)"	""	"@chetan_bhagat"	"#demonetization"	"814494861785255937"	"https://twitter.com/shivendushekhar/status/814494861785255937"
"reinventlife24"	"2016-12-29 20:46"	0	0	"Damn no surprise address to the nation this time, fixed already;whata thrilling night tht was followed by volley of #DeMonetisation jokes :D"	""	""	"#DeMonetisation"	"814490324903018496"	"https://twitter.com/reinventlife24/status/814490324903018496"
"MalharTakle"	"2016-12-29 17:24"	1	1	"@timesofindia Funds spent on #advertising & luring announcements by @arunjaitley before Budget Session proves Failure of #DeMonetisation :P"	""	"@timesofindia @arunjaitley"	"#advertising #DeMonetisation"	"814439526185566210"	"https://twitter.com/MalharTakle/status/814439526185566210"
"rami_malik"	"2016-12-29 16:48"	1	1	"@KapilSibal If ppl are angry and against #DeMonetisation then why the hell Pappu making Halla-Gulla everyday about its negatives :)"	""	"@KapilSibal"	"#DeMonetisation"	"814430385639604224"	"https://twitter.com/rami_malik/status/814430385639604224"
"laxman_xy"	"2016-12-29 16:11"	1	1	"Yes, when PM #Modi begins with 'Mitron' ..ugh.. the fear you can see in their eyes :) #Demonetization https://twitter.com/India_Policy/status/814402679673737216 …"	""	""	"#Modi #Demonetization"	"814421075811532800"	"https://twitter.com/laxman_xy/status/814421075811532800"
